Date,Visitor,GV,Home,GH,Unnamed: 5,Att.,LOG,Notes
2013-10-18,Phoenix Coyotes,2.0,Anaheim Ducks,3.0,SO,13206.0,,
2013-10-18,St. Louis Blues,3.0,Winnipeg Jets,4.0,SO,15004.0,,
2013-10-19,Colorado Avalanche,4.0,Buffalo Sabres,2.0,,18422.0,,
2013-10-19,Toronto Maple Leafs,1.0,Chicago Blackhawks,3.0,,21801.0,,
2013-10-19,Minnesota Wild,1.0,Florida Panthers,2.0,SO,13081.0,,
2013-10-19,Dallas Stars,2.0,Los Angeles Kings,5.0,,18118.0,,
2013-10-19,Nashville Predators,2.0,Montreal Canadiens,1.0,,21273.0,,
2013-10-19,New York Rangers,0.0,New Jersey Devils,4.0,,16592.0,,
2013-10-19,Carolina Hurricanes,4.0,New York Islanders,3.0,,13008.0,,
2013-10-19,Edmonton Oilers,3.0,Ottawa Senators,1.0,,18623.0,,
2013-10-19,Detroit Red Wings,2.0,Phoenix Coyotes,5.0,,14624.0,,
2013-10-19,Vancouver Canucks,3.0,Pittsburgh Penguins,4.0,SO,18657.0,,
2013-10-19,Calgary Flames,3.0,San Jose Sharks,6.0,,17562.0,,
2013-10-19,Boston Bruins,5.0,Tampa Bay Lightning,0.0,,18512.0,,
2013-10-19,Columbus Blue Jackets,1.0,Washington Capitals,4.0,,18506.0,,
2013-10-20,Dallas Stars,3.0,Anaheim Ducks,6.0,,14531.0,,
2013-10-20,Vancouver Canucks,1.0,Columbus Blue Jackets,3.0,,14168.0,,
2013-10-20,Nashville Predators,3.0,Winnipeg Jets,1.0,,15004.0,,
2013-10-21,San Jose Sharks,1.0,Detroit Red Wings,0.0,SO,20066.0,,
2013-10-21,Calgary Flames,3.0,Los Angeles Kings,2.0,,18118.0,,
2013-10-21,Colorado Avalanche,1.0,Pittsburgh Penguins,0.0,,18606.0,,
2013-10-22,New Jersey Devils,1.0,Columbus Blue Jackets,4.0,,14357.0,,
2013-10-22,Chicago Blackhawks,3.0,Florida Panthers,2.0,SO,15779.0,,
2013-10-22,Nashville Predators,0.0,Minnesota Wild,2.0,,17651.0,,
2013-10-22,Edmonton Oilers,4.0,Montreal Canadiens,3.0,,21273.0,,
2013-10-22,Vancouver Canucks,5.0,New York Islanders,4.0,OT,11922.0,,
2013-10-22,Calgary Flames,2.0,Phoenix Coyotes,4.0,,10141.0,,
2013-10-22,Anaheim Ducks,2.0,Toronto Maple Leafs,4.0,,19408.0,,
2013-10-22,Washington Capitals,5.0,Winnipeg Jets,4.0,SO,15004.0,,
2013-10-23,Boston Bruins,5.0,Buffalo Sabres,2.0,,17645.0,,
2013-10-23,Ottawa Senators,6.0,Detroit Red Wings,1.0,,20066.0,,
2013-10-24,San Jose Sharks,1.0,Boston Bruins,2.0,,17565.0,,
2013-10-24,Calgary Flames,1.0,Dallas Stars,5.0,,13122.0,,
2013-10-24,Washington Capitals,4.0,Edmonton Oilers,1.0,,16839.0,,
2013-10-24,Phoenix Coyotes,4.0,Los Angeles Kings,7.0,,18118.0,,
2013-10-24,Carolina Hurricanes,1.0,Minnesota Wild,3.0,,17668.0,,
2013-10-24,Anaheim Ducks,1.0,Montreal Canadiens,4.0,,21273.0,,
2013-10-24,Vancouver Canucks,3.0,New Jersey Devils,2.0,SO,13203.0,,
2013-10-24,Winnipeg Jets,2.0,Nashville Predators,3.0,OT,16075.0,,
2013-10-24,New York Rangers,1.0,Philadelphia Flyers,2.0,,19768.0,,
2013-10-24,Chicago Blackhawks,5.0,Tampa Bay Lightning,6.0,OT,18820.0,,
2013-10-25,Toronto Maple Leafs,2.0,Columbus Blue Jackets,5.0,,13930.0,,
2013-10-25,Carolina Hurricanes,2.0,Colorado Avalanche,4.0,,16177.0,,
2013-10-25,Buffalo Sabres,3.0,Florida Panthers,1.0,,12984.0,,
2013-10-25,Anaheim Ducks,2.0,Ottawa Senators,1.0,,17590.0,,
2013-10-25,New York Islanders,4.0,Pittsburgh Penguins,3.0,,18664.0,,
2013-10-25,Vancouver Canucks,3.0,St. Louis Blues,2.0,OT,17604.0,,
2013-10-26,New Jersey Devils,4.0,Boston Bruins,3.0,,17565.0,,
2013-10-26,Washington Capitals,2.0,Calgary Flames,5.0,,19289.0,,
2013-10-26,Minnesota Wild,5.0,Chicago Blackhawks,3.0,,21521.0,,
2013-10-26,Winnipeg Jets,2.0,Dallas Stars,1.0,SO,13875.0,,
2013-10-26,New York Rangers,3.0,Detroit Red Wings,2.0,OT,20066.0,,
2013-10-26,San Jose Sharks,2.0,Montreal Canadiens,0.0,,21273.0,,
2013-10-26,St. Louis Blues,6.0,Nashville Predators,1.0,,16681.0,,
2013-10-26,Philadelphia Flyers,5.0,New York Islanders,2.0,,13620.0,,
2013-10-26,Edmonton Oilers,4.0,Phoenix Coyotes,5.0,,11684.0,,
2013-10-26,Buffalo Sabres,2.0,Tampa Bay Lightning,3.0,,18088.0,,
2013-10-26,Pittsburgh Penguins,1.0,Toronto Maple Leafs,4.0,,19539.0,,
2013-10-27,Anaheim Ducks,4.0,Columbus Blue Jackets,3.0,,10542.0,,
2013-10-27,Winnipeg Jets,2.0,Colorado Avalanche,3.0,,13927.0,,
2013-10-27,Tampa Bay Lightning,4.0,Florida Panthers,3.0,SO,12336.0,,
2013-10-27,Edmonton Oilers,1.0,Los Angeles Kings,2.0,SO,18118.0,,
2013-10-27,San Jose Sharks,5.0,Ottawa Senators,2.0,,17145.0,,
2013-10-28,Dallas Stars,4.0,Buffalo Sabres,3.0,,18295.0,,
2013-10-28,Pittsburgh Penguins,3.0,Carolina Hurricanes,1.0,,15042.0,,
2013-10-28,Chicago Blackhawks,5.0,Minnesota Wild,1.0,,18685.0,,
2013-10-28,Montreal Canadiens,2.0,New York Rangers,0.0,,18006.0,,
2013-10-28,Washington Capitals,2.0,Vancouver Canucks,3.0,,18910.0,,
2013-10-29,Ottawa Senators,5.0,Chicago Blackhawks,6.0,,21123.0,,
2013-10-29,Toronto Maple Leafs,4.0,Edmonton Oilers,0.0,,16839.0,,
2013-10-29,Dallas Stars,1.0,Montreal Canadiens,2.0,,21273.0,,
2013-10-29,Tampa Bay Lightning,1.0,New Jersey Devils,2.0,,13501.0,,
2013-10-29,New York Rangers,3.0,New York Islanders,2.0,,16170.0,,
2013-10-29,Anaheim Ducks,3.0,Philadelphia Flyers,2.0,,19615.0,,
2013-10-29,Los Angeles Kings,1.0,Phoenix Coyotes,3.0,,10452.0,,
2013-10-29,Winnipeg Jets,2.0,St. Louis Blues,3.0,,15287.0,,
2013-10-30,Toronto Maple Leafs,4.0,Calgary Flames,2.0,,19289.0,,
2013-10-30,San Jose Sharks,3.0,Los Angeles Kings,4.0,OT,18118.0,,
2013-10-30,Boston Bruins,2.0,Pittsburgh Penguins,3.0,,18627.0,,
2013-10-30,Detroit Red Wings,2.0,Vancouver Canucks,1.0,,18910.0,,
2013-10-31,Anaheim Ducks,2.0,Boston Bruins,3.0,SO,17565.0,,
2013-10-31,Buffalo Sabres,0.0,New York Rangers,2.0,,18006.0,,
2013-10-31,Nashville Predators,4.0,Phoenix Coyotes,5.0,SO,7401.0,,
2013-11-01,Tampa Bay Lightning,3.0,Carolina Hurricanes,0.0,,14828.0,,
2013-11-01,Detroit Red Wings,4.0,Calgary Flames,3.0,,19289.0,,
2013-11-01,Colorado Avalanche,3.0,Dallas Stars,2.0,OT,15223.0,,
2013-11-01,St. Louis Blues,4.0,Florida Panthers,0.0,,12922.0,,
2013-11-01,Montreal Canadiens,3.0,Minnesota Wild,4.0,,18207.0,,
2013-11-01,New York Islanders,5.0,Ottawa Senators,4.0,SO,15589.0,,
2013-11-01,Washington Capitals,7.0,Philadelphia Flyers,0.0,,19702.0,,
2013-11-01,Columbus Blue Jackets,2.0,Pittsburgh Penguins,4.0,,18620.0,,
2013-11-02,Anaheim Ducks,6.0,Buffalo Sabres,3.0,,19070.0,,
2013-11-02,Pittsburgh Penguins,3.0,Columbus Blue Jackets,0.0,,18634.0,,
2013-11-02,Montreal Canadiens,1.0,Colorado Avalanche,4.0,,18152.0,,
2013-11-02,Detroit Red Wings,5.0,Edmonton Oilers,0.0,,16839.0,,
2013-11-02,Nashville Predators,4.0,Los Angeles Kings,3.0,,18118.0,,
2013-11-02,Philadelphia Flyers,1.0,New Jersey Devils,0.0,,13705.0,,
2013-11-02,Boston Bruins,1.0,New York Islanders,3.0,,14018.0,,
2013-11-02,Carolina Hurricanes,1.0,New York Rangers,5.0,,18006.0,,
2013-11-02,Phoenix Coyotes,3.0,San Jose Sharks,2.0,SO,17562.0,,
2013-11-02,St. Louis Blues,2.0,Tampa Bay Lightning,4.0,,18885.0,,
2013-11-02,Toronto Maple Leafs,0.0,Vancouver Canucks,4.0,,18910.0,,
2013-11-02,Chicago Blackhawks,5.0,Winnipeg Jets,1.0,,15004.0,,
2013-11-02,Florida Panthers,2.0,Washington Capitals,3.0,SO,18506.0,,
2013-11-03,Calgary Flames,3.0,Chicago Blackhawks,2.0,OT,21229.0,,
2013-11-03,New Jersey Devils,0.0,Minnesota Wild,4.0,,17571.0,,
2013-11-03,Dallas Stars,4.0,Ottawa Senators,3.0,SO,18106.0,,
2013-11-04,Anaheim Ducks,2.0,New York Rangers,1.0,,18006.0,,
2013-11-04,Detroit Red Wings,2.0,Winnipeg Jets,4.0,,15004.0,,
2013-11-05,Dallas Stars,3.0,Boston Bruins,2.0,SO,17565.0,,
2013-11-05,Philadelphia Flyers,1.0,Carolina Hurricanes,2.0,OT,15519.0,,
2013-11-05,Ottawa Senators,4.0,Columbus Blue Jackets,1.0,,13122.0,,
2013-11-05,Edmonton Oilers,4.0,Florida Panthers,3.0,OT,12035.0,,
2013-11-05,Calgary Flames,1.0,Minnesota Wild,5.0,,17708.0,,
2013-11-05,St. Louis Blues,3.0,Montreal Canadiens,2.0,SO,21273.0,,
2013-11-05,Vancouver Canucks,2.0,Phoenix Coyotes,3.0,SO,13459.0,,
2013-11-05,Buffalo Sabres,5.0,San Jose Sharks,4.0,SO,17562.0,,
2013-11-05,New York Islanders,2.0,Washington Capitals,6.0,,18506.0,,
2013-11-06,Phoenix Coyotes,2.0,Anaheim Ducks,5.0,,14045.0,,
2013-11-06,Winnipeg Jets,1.0,Chicago Blackhawks,4.0,,21122.0,,
2013-11-06,Nashville Predators,6.0,Colorado Avalanche,4.0,,14043.0,,
2013-11-06,Pittsburgh Penguins,1.0,New York Rangers,5.0,,18006.0,,
2013-11-07,Florida Panthers,1.0,Boston Bruins,4.0,,17565.0,,
2013-11-07,New York Islanders,0.0,Carolina Hurricanes,1.0,,11541.0,,
2013-11-07,New York Rangers,4.0,Columbus Blue Jackets,2.0,,11746.0,,
2013-11-07,Dallas Stars,4.0,Detroit Red Wings,3.0,OT,20066.0,,
2013-11-07,Buffalo Sabres,0.0,Los Angeles Kings,2.0,,18118.0,,
2013-11-07,Montreal Canadiens,1.0,Ottawa Senators,4.0,,19292.0,,
2013-11-07,New Jersey Devils,3.0,Philadelphia Flyers,0.0,,19604.0,,
2013-11-07,Vancouver Canucks,4.0,San Jose Sharks,2.0,,17562.0,,
2013-11-07,Calgary Flames,2.0,St. Louis Blues,3.0,,14877.0,,
2013-11-07,Edmonton Oilers,2.0,Tampa Bay Lightning,4.0,,18695.0,,
2013-11-07,Minnesota Wild,2.0,Washington Capitals,3.0,SO,18506.0,,
2013-11-08,Buffalo Sabres,2.0,Anaheim Ducks,6.0,,15577.0,,
2013-11-08,Calgary Flames,2.0,Colorado Avalanche,4.0,,17620.0,,
2013-11-08,New Jersey Devils,1.0,Toronto Maple Leafs,2.0,SO,19377.0,,
